Id Empresas,Id Frutas,Id Cliente,Cantidad,Anio,Ventas EEUU,Ventas China,Ventas Espana,Ventas Francia,Ventas Canada
7,5,1,1326,2013,1,4,3,3,2
6,5,1,1537,2018,4,4,1,2,3
4,1,1,845,2013,1,4,3,3,2
6,6,1,1914,2011,2,3,3,2,1
6,6,2,836,2018,2,4,1,2,5
7,3,3,1143,2010,1,4,1,3,1
5,1,1,1745,2018,2,4,2,3,1
2,6,2,1561,2014,5,4,2,3,2
5,2,1,2373,2017,3,4,3,2,1
6,4,4,1855,2011,2,3,1,3,1
5,1,3,2291,2011,3,3,1,3,4
2,4,2,1888,2016,2,4,2,3,4
3,7,2,970,2013,3,4,2,3,5
4,3,1,1764,2017,1,3,3,2,3
5,5,1,1142,2013,4,4,2,3,2
7,2,4,1659,2017,4,4,3,2,3
4,1,5,1749,2019,2,4,1,3,4
4,5,3,2381,2010,3,3,2,3,1
3,2,2,1179,2017,3,3,3,3,2
1,4,4,2030,2012,3,4,2,2,1
6,7,4,1387,2014,1,3,1,3,1
4,5,3,1942,2016,5,4,1,2,2
4,2,3,1045,2011,5,4,1,3,4
7,6,4,1284,2019,1,3,1,3,2
7,7,5,1612,2015,4,3,2,3,2
5,2,1,2013,2019,3,4,3,2,5
3,3,2,1772,2015,5,3,2,3,4
6,2,2,1204,2017,5,4,2,2,3
6,6,3,2272,2020,5,3,2,3,5
1,3,2,1512,2017,5,3,1,2,2
6,6,5,1869,2016,2,3,3,2,5
7,4,2,1678,2018,2,3,1,3,5
5,4,3,2166,2016,1,4,3,2,1
5,5,2,1277,2012,2,3,1,2,5
3,6,3,1739,2019,4,3,2,2,4
4,4,1,1042,2020,4,3,1,3,3
2,2,1,1670,2014,2,4,1,3,1
2,3,4,2051,2014,4,4,1,3,1
4,3,1,827,2018,4,3,3,3,3
2,7,3,1211,2016,4,4,2,2,3
7,4,1,2187,2016,4,4,1,2,4
2,2,4,1598,2013,1,3,1,3,4
3,3,5,1978,2017,5,4,1,3,3
1,4,3,2113,2017,4,4,2,2,5
2,1,5,2340,2010,4,3,1,2,2
4,3,5,1383,2010,1,4,1,3,5
3,1,2,1734,2018,2,4,1,3,4
3,3,1,1556,2010,4,3,3,2,4
7,6,4,2290,2015,3,4,1,2,1
2,6,1,1329,2013,5,4,1,2,4
1,2,3,2119,2019,3,3,2,2,1
4,3,5,1052,2013,2,4,3,2,2
5,6,3,1808,2010,3,4,2,2,4
2,6,2,1702,2013,4,4,1,2,4
5,5,4,1347,2020,1,3,2,2,3
7,6,5,978,2012,1,3,2,2,5
1,2,5,1439,2018,1,3,1,2,4
5,2,3,1353,2013,4,3,1,3,4
4,5,4,1501,2017,1,3,1,3,1
3,2,4,832,2012,4,3,3,2,3
2,6,2,924,2018,3,4,2,2,4
4,3,1,2126,2016,1,3,3,3,4
2,1,1,918,2017,4,4,2,3,2
5,6,4,1683,2019,1,4,1,2,5
2,4,2,1390,2016,1,4,1,2,5
4,6,5,1608,2016,5,3,2,2,4
2,1,1,1762,2013,2,4,3,3,2
7,7,5,1215,2016,3,3,3,3,3
6,3,1,1808,2017,2,4,1,2,1
7,1,1,1936,2011,3,4,3,3,4
7,1,1,1138,2018,5,4,3,3,5
4,6,1,1684,2012,5,3,3,3,2
7,5,3,2202,2020,3,4,3,2,4
5,2,1,1528,2019,1,4,3,2,4
6,2,1,1440,2020,1,3,2,3,3
6,1,2,1426,2016,5,4,2,2,3
1,4,2,2214,2017,1,3,2,2,5
7,5,1,1694,2015,5,4,1,2,2
1,1,3,2033,2014,2,3,3,2,3
3,7,5,1901,2019,4,4,3,2,1
1,4,2,1537,2014,3,4,1,2,2
7,3,1,1695,2016,3,3,2,2,4
5,2,2,1142,2012,3,4,3,2,1
2,5,3,2155,2016,5,3,3,3,1
4,7,5,1296,2016,4,3,2,2,2
4,5,5,1609,2013,3,4,2,2,2
3,4,5,2166,2019,2,3,1,2,1
1,5,4,2075,2017,5,3,1,2,2
7,7,3,1324,2014,2,3,2,3,2
7,4,3,1487,2014,4,4,2,3,1
2,6,2,1568,2020,4,3,1,2,4
6,7,3,1105,2020,3,3,3,2,2
4,3,4,2014,2018,5,3,2,3,3
1,3,3,1824,2010,4,3,1,3,2
6,4,1,1720,2017,3,3,3,2,3
1,1,2,1060,2012,3,4,1,2,5
5,5,1,1073,2015,5,4,3,2,5
4,6,5,2101,2012,4,3,1,2,3
7,1,2,1582,2018,5,3,2,2,3
6,4,4,2071,2012,2,3,3,3,2
4,5,3,1946,2014,2,3,3,3,2
1,6,1,804,2019,3,3,1,3,5
6,7,2,1719,2019,4,4,1,2,4
6,6,1,1721,2011,5,4,1,2,5
4,4,1,1593,2015,3,3,3,3,3
2,3,4,1759,2017,2,3,1,3,5
7,1,4,1465,2011,5,4,2,3,1
4,1,1,1953,2020,2,3,2,3,3
3,7,3,1408,2013,4,3,2,3,5
1,1,1,1184,2020,4,4,1,3,5
3,5,1,1051,2016,1,4,2,2,4
5,7,4,1855,2011,5,4,3,3,4
5,3,5,2190,2012,1,4,3,2,2
3,4,1,1138,2010,3,3,2,3,1
3,6,3,2201,2011,4,3,1,2,3
4,1,3,1119,2011,1,3,2,2,4
7,7,5,871,2010,2,3,1,2,4
1,6,2,1678,2015,3,4,3,3,1
3,2,4,2007,2015,2,4,2,3,5
5,5,3,2343,2018,3,4,3,3,2
4,6,3,1066,2019,4,3,2,2,4
7,5,1,1904,2015,5,4,1,2,1
3,5,3,2064,2015,2,4,2,3,2
3,5,2,963,2017,5,4,1,2,4
3,3,3,1309,2020,4,3,3,3,1
1,3,2,2313,2020,3,4,1,3,2
3,5,3,883,2014,5,3,1,3,5
3,6,1,979,2011,1,4,2,2,2
3,6,3,1105,2014,3,3,2,2,3
4,6,5,860,2015,1,4,3,2,5
3,1,5,2364,2010,2,4,1,3,5
2,2,5,882,2015,4,3,2,2,5
3,6,2,2341,2011,1,3,1,3,3
3,6,5,1639,2017,3,3,1,3,5
6,7,4,2188,2019,2,3,3,3,3
4,7,2,2316,2010,3,3,2,3,4
6,5,4,1550,2012,2,3,3,2,4
3,1,5,1747,2017,1,4,2,3,5
4,1,2,1545,2020,4,4,3,3,1
2,6,1,863,2010,3,4,1,3,4
3,2,4,1828,2017,2,4,3,3,2
5,3,2,1190,2016,3,4,1,2,4
1,4,5,1596,2013,2,4,1,3,3
5,4,4,2078,2013,3,4,2,2,1
3,6,2,1185,2012,4,4,3,2,2
2,3,5,1569,2018,3,3,1,3,3
3,4,1,1101,2016,4,4,2,3,1
7,1,1,1378,2012,5,4,3,2,4
2,5,2,890,2011,3,4,1,3,4
2,4,5,1091,2017,5,4,3,2,4
1,2,2,1792,2012,1,4,2,3,1
3,2,2,2325,2018,5,4,1,3,5
3,7,2,1900,2014,1,3,2,3,2
5,4,2,2238,2014,4,4,1,2,2
3,7,1,1534,2018,5,4,2,2,5
5,2,2,1840,2019,5,4,3,3,2
6,6,4,1699,2013,4,3,3,3,5
5,7,1,2362,2017,3,4,3,2,3
2,6,2,1722,2010,5,3,1,3,1
4,3,5,986,2012,4,4,2,3,5
1,7,4,1895,2012,4,4,1,2,4
5,2,3,2059,2013,4,3,3,2,5
1,4,2,1485,2017,4,4,3,2,2
4,1,1,1253,2017,3,4,2,2,1
5,7,3,967,2016,5,3,3,2,3
1,1,1,975,2010,3,4,1,2,4
3,4,3,1566,2017,2,4,1,2,2
2,2,2,1536,2019,4,3,3,3,5
2,5,5,2316,2011,1,4,1,2,2
1,7,3,889,2018,3,3,1,3,1
4,5,4,1821,2020,1,3,2,2,2
7,4,4,924,2013,2,3,1,2,1
6,4,5,1621,2020,4,4,1,2,4
5,5,4,2202,2020,4,4,3,3,5
1,4,5,1101,2015,2,4,2,3,1
6,5,2,1667,2019,3,4,2,2,2
2,7,3,1380,2015,1,4,2,3,2
6,7,1,1086,2018,4,3,3,2,4
2,3,1,2160,2010,4,4,1,3,3
2,2,1,1244,2020,3,4,1,3,2
3,3,2,1599,2010,4,4,2,3,5
5,2,5,2291,2012,2,4,1,2,3
6,4,2,2334,2011,1,3,2,2,2
6,2,5,940,2014,1,3,3,3,4
4,4,1,1264,2017,2,4,3,2,1
3,6,2,1943,2016,4,4,1,2,1
6,1,4,812,2010,5,3,3,2,4
1,1,4,1650,2014,3,3,2,2,2
4,6,3,1621,2011,5,3,1,2,2
6,2,3,2298,2016,3,3,2,3,1
2,1,3,1589,2016,1,3,3,2,1
4,2,4,1206,2018,2,3,3,3,2
5,1,1,1749,2017,3,4,1,2,3
6,3,4,2342,2013,1,4,1,3,1
2,1,2,1579,2019,2,4,3,3,4
3,1,5,2271,2017,1,4,2,2,2
6,7,1,2131,2012,1,4,1,2,5
7,5,1,989,2018,3,4,1,2,4
7,4,3,1714,2010,1,4,3,3,4
1,5,4,2107,2012,3,4,3,2,1
2,2,1,2179,2018,2,3,2,3,3
4,7,4,1172,2016,3,3,2,3,2
5,3,4,1926,2020,2,4,2,3,2
3,7,3,2295,2013,1,3,3,2,2
1,1,2,1109,2019,2,3,1,3,1
1,3,5,2332,2013,5,4,2,2,2
2,6,2,1324,2014,2,4,3,2,4
4,1,4,1311,2019,3,4,1,2,2
1,5,3,1862,2018,5,3,2,3,4
4,4,4,1008,2020,5,4,1,3,4
7,6,4,2320,2013,5,4,3,2,4
7,4,3,889,2016,5,4,3,2,1
5,4,4,1359,2018,3,4,3,2,2
6,3,5,1473,2015,5,4,1,3,4
4,7,5,1207,2016,1,3,3,3,4
6,2,3,2093,2013,2,3,3,2,5
5,7,5,1752,2020,1,3,2,3,3
3,7,1,2139,2010,3,3,1,3,2
2,3,4,1199,2011,1,3,3,2,5
6,7,1,1332,2010,4,3,2,3,1
3,7,2,1122,2011,5,4,2,2,3
6,4,3,1542,2011,1,3,1,2,3
4,2,2,813,2013,5,3,3,3,3
5,3,3,1978,2018,4,4,1,2,3
6,4,2,2328,2010,4,3,2,3,2
7,5,4,1522,2018,2,4,3,3,1
1,4,5,1823,2019,3,4,2,3,3
2,3,5,1761,2018,3,4,3,2,2
1,6,1,975,2020,2,3,2,2,4
2,3,3,1792,2012,2,3,3,3,2
4,3,5,1828,2015,5,4,2,3,3
2,5,4,1771,2018,3,3,3,3,1
5,2,1,2309,2010,4,4,3,2,5
4,3,4,1195,2014,2,4,1,2,3
3,1,2,1085,2014,5,4,2,2,5
1,5,5,1952,2019,5,3,1,3,3
6,2,5,1659,2010,4,4,3,2,2
7,5,1,1721,2010,5,4,2,3,3
6,5,1,1999,2018,4,4,3,3,5
6,3,5,1657,2018,2,3,2,3,4
2,3,1,2218,2012,2,3,3,3,4
5,6,4,1204,2011,5,3,1,3,4
1,7,5,1561,2016,4,4,3,3,2
5,5,4,876,2013,5,4,2,2,5
3,2,3,1664,2017,4,3,1,3,4
2,3,1,1211,2015,3,3,2,2,5
2,5,3,1454,2010,2,4,1,2,5
5,7,2,1928,2014,3,3,1,2,5
2,2,1,1460,2020,3,4,3,2,3
3,4,5,2188,2019,3,3,3,2,2
7,7,3,1383,2019,4,3,1,2,1
1,3,3,2136,2010,1,3,3,2,3
7,6,4,1936,2013,4,3,2,2,3
5,6,3,1557,2020,1,4,3,3,2
2,6,4,965,2017,3,3,3,2,5
6,6,3,2221,2015,5,4,2,3,5
1,7,2,2112,2010,2,3,3,3,3
3,5,1,2361,2017,2,4,1,2,4
1,6,5,2312,2011,1,3,3,2,4
5,6,1,1686,2013,2,3,1,2,5
3,1,2,1079,2012,2,4,3,3,1
6,2,2,1826,2016,2,4,2,3,3
5,5,1,1836,2013,1,3,1,3,5
6,2,3,1701,2020,1,3,3,2,1
4,7,3,1198,2013,4,3,2,2,3
3,2,4,1680,2017,4,3,2,2,1
2,5,3,2103,2011,4,4,2,3,5
7,3,3,2063,2017,4,3,2,2,3
4,1,5,845,2010,1,3,1,3,3
6,4,3,2246,2010,4,3,2,3,5
2,2,1,1914,2015,4,4,2,3,5
2,4,3,971,2014,3,3,1,2,4
5,7,2,1861,2017,1,3,2,3,1
6,5,1,894,2020,1,3,3,2,3
5,3,4,1801,2010,4,3,2,3,3
6,3,3,1016,2018,2,3,1,3,1
7,2,1,934,2016,5,4,3,3,5
4,7,1,1642,2014,2,3,2,2,4
5,4,2,2056,2012,3,3,3,3,5
5,5,2,980,2019,3,3,3,3,4
3,5,3,916,2014,4,3,3,2,4
5,2,3,963,2012,3,3,1,2,5
5,5,3,1726,2013,3,3,3,2,4
7,1,5,900,2018,5,4,2,3,3
2,1,3,1594,2013,1,3,1,3,5
5,4,4,937,2019,1,3,3,3,4
2,7,4,913,2018,2,4,2,2,5
4,7,5,1196,2013,3,4,3,2,4
3,7,5,1703,2014,5,3,2,2,4
5,7,5,1765,2010,4,4,1,3,4
4,3,3,1767,2020,5,4,1,2,5
7,2,3,1848,2016,1,3,1,2,2
4,7,4,1212,2010,1,4,2,2,2
3,6,2,1742,2016,3,4,2,3,2
7,3,1,1001,2019,5,4,2,3,4
1,6,4,1406,2013,4,4,2,3,3
6,7,4,1655,2018,1,3,1,2,4
2,2,1,1573,2018,5,4,2,2,3
3,7,2,914,2013,3,3,3,2,3
2,3,1,1902,2010,3,4,1,2,4
1,3,2,1678,2011,2,4,2,3,3
7,1,3,2214,2010,4,3,2,3,2
7,4,3,1374,2020,4,3,1,2,1
6,3,1,1708,2019,3,4,3,3,3
7,1,1,1664,2014,5,3,1,3,5
2,5,5,863,2014,4,3,2,2,4
2,7,1,2108,2010,4,3,2,3,5
3,3,5,2042,2015,1,4,2,3,3
3,2,3,1587,2017,1,3,3,2,4
4,6,4,1349,2014,1,3,1,3,1
5,6,2,1700,2019,1,3,2,2,5
4,3,1,1080,2019,2,3,2,2,4
5,7,2,1884,2019,3,3,1,3,4
4,3,4,912,2012,3,3,1,2,4
1,7,5,1337,2013,4,3,3,3,3
6,7,4,2183,2016,1,3,2,2,1
2,5,5,1532,2016,3,4,2,3,5
5,1,4,1000,2015,3,3,2,3,2
4,1,4,2317,2014,4,3,3,2,5
1,5,3,1207,2016,1,4,1,2,5
3,6,2,2010,2015,1,4,3,2,5
7,3,1,1453,2018,5,3,2,2,5
4,5,2,2193,2013,3,3,2,2,4
3,3,2,1322,2014,4,3,1,3,5
7,6,1,1193,2019,1,3,3,3,2
5,2,1,1446,2019,4,4,3,2,3
1,7,3,1800,2019,5,4,3,3,3
6,5,4,1660,2015,1,3,3,2,2
3,3,2,973,2016,1,4,3,2,5
4,2,3,2207,2020,4,4,1,2,2
4,5,2,1331,2014,1,4,2,3,1
5,3,5,2028,2015,1,4,1,3,1
2,3,1,1162,2012,1,4,1,3,5
3,6,3,1276,2016,5,4,3,2,3
5,6,5,1614,2018,5,4,2,2,2
5,3,4,2240,2020,2,3,2,2,5
6,5,4,2278,2016,3,4,3,3,1
5,6,1,1042,2016,4,3,2,2,3
7,2,3,1330,2020,2,3,1,2,1
3,3,2,2008,2016,3,3,3,3,5
7,2,1,1947,2019,4,4,1,3,1
5,3,3,1788,2014,4,4,1,2,1
4,2,1,1242,2014,5,4,2,3,3
2,3,4,974,2016,2,4,2,2,4
3,4,2,2054,2013,2,3,3,3,1
1,4,2,805,2020,4,3,3,2,1
4,6,1,2275,2020,1,4,3,2,5
1,2,5,911,2017,1,4,3,3,1
1,1,5,1707,2012,3,4,1,3,4
6,4,2,2150,2013,4,4,2,3,4
4,5,4,993,2017,1,4,2,3,4
5,5,2,1971,2013,3,4,2,2,2
5,1,3,1639,2011,2,4,3,3,4
2,2,5,1521,2011,2,3,3,2,3
4,1,4,1836,2019,5,4,2,3,5
3,6,4,1801,2016,3,4,1,3,4
6,4,5,1845,2014,4,3,3,3,4
2,1,4,1931,2013,5,3,2,2,1
6,2,3,1624,2015,2,3,1,2,5
4,3,2,1448,2019,2,3,2,3,1
4,7,3,1815,2013,1,3,1,3,2
5,4,2,2247,2012,4,3,3,3,4
4,1,3,1551,2010,4,3,1,3,3
4,4,4,2369,2019,4,4,1,3,5
4,2,1,987,2010,2,3,2,3,4
4,3,2,982,2014,5,3,3,2,3
6,4,4,1598,2015,5,4,2,3,4
3,2,1,1522,2010,4,3,1,3,2
4,1,4,1388,2013,1,3,2,3,4
2,4,4,1561,2020,1,4,1,2,1
7,4,4,972,2014,4,4,1,2,3
2,1,5,2181,2020,4,3,1,3,5
1,2,1,2345,2019,5,3,1,2,2
5,3,5,1956,2014,1,4,3,2,1
6,6,4,1300,2016,2,4,1,3,4
6,4,2,2259,2011,2,4,2,2,2
4,4,3,1366,2010,5,4,3,2,5
5,2,3,1826,2020,2,4,2,3,3
3,7,5,1538,2010,1,4,2,3,5
1,1,3,832,2016,1,4,3,3,4
5,2,4,1161,2015,3,3,2,3,1
1,4,2,1943,2015,4,3,1,3,4
3,4,5,1987,2010,2,3,3,3,5
4,5,1,2220,2018,1,4,1,3,1
1,6,1,2152,2017,1,4,3,2,1
3,3,5,1925,2012,2,3,3,3,4
2,2,5,1088,2020,3,4,2,2,5
1,2,2,985,2016,1,3,2,3,1
2,1,5,1283,2010,3,3,1,3,1
3,6,5,1196,2012,5,3,3,2,1
3,7,3,1891,2018,3,4,3,3,5
2,5,5,826,2015,4,4,2,2,2
7,4,2,1677,2011,4,4,3,3,5
3,7,1,1894,2016,2,4,3,3,5
2,1,5,1767,2020,2,3,3,2,3
2,6,3,1846,2020,1,3,2,2,5
1,6,4,1803,2020,5,3,2,2,2
1,1,2,1894,2013,4,3,1,2,5
1,6,1,1498,2018,2,3,2,2,3
1,1,3,1007,2017,4,3,2,3,3
2,7,4,2106,2010,5,3,3,2,4
7,6,4,990,2018,5,3,1,3,1
7,3,2,2227,2017,5,3,1,2,4
4,4,4,1850,2016,5,4,3,2,3
5,1,5,1014,2010,3,4,3,3,2
7,4,3,1128,2018,4,4,1,2,5
4,7,5,1917,2019,4,3,1,2,4
5,3,3,1259,2019,5,3,3,2,1
6,2,5,1112,2018,1,3,3,2,1
6,3,4,1182,2020,5,3,3,2,4
1,4,3,1754,2013,5,4,3,2,1
4,7,5,1752,2012,4,4,3,2,4
1,1,4,1613,2011,5,3,3,3,3
5,3,2,906,2014,5,3,2,3,4
1,1,4,1275,2015,5,4,2,2,1
7,3,4,933,2012,4,4,3,3,2
6,1,3,1532,2015,1,3,3,3,4
4,4,3,1869,2016,3,4,1,2,2
7,5,4,1460,2011,3,3,3,3,4
7,3,5,1223,2010,3,3,1,2,3
5,6,2,1428,2011,1,3,2,3,2
2,1,4,1574,2014,1,4,3,3,4
7,4,4,1209,2018,5,3,2,2,3
6,4,2,1503,2016,5,4,2,2,2
6,3,4,998,2012,3,3,1,2,5
6,4,3,1223,2015,1,3,1,3,4
5,5,2,1369,2012,5,4,2,3,3
3,1,5,949,2018,1,4,2,3,5
6,1,4,2119,2010,5,4,3,3,4
4,7,2,888,2014,4,3,3,3,1
6,6,2,2012,2019,4,3,1,3,4
3,1,5,2366,2013,2,4,1,2,1
1,5,3,1309,2019,5,4,2,2,4
1,5,4,1814,2016,2,4,1,3,4
3,7,4,2049,2016,5,3,1,3,4
6,2,1,2058,2019,1,3,1,3,4
7,7,5,1472,2014,2,4,2,2,1
2,6,1,1415,2012,4,3,2,3,5
2,4,3,2171,2012,2,3,3,3,2
3,3,1,1118,2020,2,4,3,2,5
7,7,3,1338,2013,1,4,3,2,5
3,2,3,1015,2014,5,4,3,3,5
1,2,5,1242,2017,2,4,2,2,1
5,2,4,1614,2010,3,3,3,3,4
2,3,2,2259,2015,5,3,2,3,3
6,7,5,2081,2017,1,4,2,3,5
2,4,3,2067,2015,3,3,2,2,4
2,4,2,1748,2018,3,4,2,3,2
6,4,2,2076,2010,5,4,3,2,3
4,5,5,1773,2013,5,4,1,2,1
1,7,2,1484,2016,1,3,2,3,4
4,3,1,1636,2015,4,4,1,2,5
4,3,1,1911,2014,4,3,1,2,3
7,4,1,1854,2017,3,3,3,2,3
3,1,1,2032,2011,4,4,2,2,4
4,2,1,1715,2018,3,3,2,2,4
6,3,1,1110,2020,1,3,3,3,1
4,5,4,2218,2016,4,4,1,2,5
3,2,4,1434,2013,1,4,2,3,5
2,7,1,1691,2016,5,3,1,2,1
3,4,4,1925,2017,2,4,2,3,1
1,2,3,1474,2012,1,3,2,2,4
1,6,2,1997,2018,5,3,1,3,5
5,2,4,930,2013,5,3,2,3,1
5,2,1,1008,2014,5,4,3,3,4
1,1,2,1007,2012,1,3,1,2,2
5,6,3,1232,2011,2,4,2,2,1
7,2,3,2007,2020,2,3,1,3,2
4,2,5,1122,2015,4,3,1,2,2
2,2,1,2334,2015,2,4,3,3,3
7,7,1,1597,2014,5,4,1,3,2
1,1,5,2117,2013,2,3,3,3,4
7,2,5,1056,2014,5,3,1,3,4
7,2,1,1575,2014,2,4,3,2,1
2,5,4,2310,2019,3,4,2,2,3
1,2,1,2179,2014,4,3,3,2,2
1,6,5,1496,2012,3,4,3,2,4
5,4,3,1779,2010,2,3,3,2,5
6,5,4,1248,2012,1,4,1,2,2
3,7,2,1364,2018,4,3,2,3,4
6,5,4,1481,2016,5,3,3,3,2
4,4,1,1200,2014,1,3,2,2,1
5,5,1,1612,2013,2,3,2,3,2
6,5,2,853,2014,1,4,2,2,4
2,2,4,936,2013,4,3,3,2,4
3,5,1,889,2010,2,4,3,2,2
2,4,1,2162,2019,2,4,1,2,3
3,5,2,1182,2012,5,3,3,3,2
7,7,4,1606,2010,4,3,1,3,4
6,5,5,1241,2016,2,4,3,2,1
5,5,2,2310,2012,3,3,3,2,1
6,1,3,2209,2018,4,4,1,2,2
6,7,1,1826,2018,1,4,3,3,4
2,6,4,2384,2014,1,3,1,3,4
2,3,2,2198,2016,5,3,1,3,3
4,2,2,2283,2020,1,4,1,2,5
5,1,5,900,2010,4,4,3,2,3
7,3,1,1906,2013,1,3,1,3,3
6,5,1,1850,2015,4,4,3,3,4
5,4,5,872,2010,4,3,2,3,2
1,5,4,1578,2018,2,3,2,2,3
1,3,3,2285,2018,1,4,2,3,5
2,4,4,1081,2011,2,3,1,3,2
3,4,5,1285,2018,1,4,1,2,3
6,5,2,1091,2011,4,3,1,2,4
2,2,5,1706,2014,5,4,3,3,4
3,3,5,2075,2020,5,3,1,2,2
4,5,4,986,2012,5,3,2,3,3
2,7,4,1394,2017,3,4,1,2,4
2,4,5,1091,2015,3,4,2,2,4
6,1,2,1587,2018,5,3,3,3,5
2,7,3,1468,2012,1,3,2,3,3
6,6,5,1565,2016,5,3,2,2,4
6,6,4,879,2019,3,4,3,3,3
2,1,1,1421,2020,3,3,3,3,3
7,5,2,1520,2017,3,3,2,3,1
1,6,1,1791,2015,1,3,2,2,4
2,7,3,949,2011,3,3,2,2,4
2,4,1,2209,2010,4,4,3,2,2
4,2,3,1744,2020,4,4,3,3,1
3,7,5,1727,2012,5,3,2,2,2
3,2,2,1031,2018,5,3,1,3,2
5,7,5,1462,2019,2,4,3,2,2
7,7,5,2183,2012,3,3,1,3,4
5,2,4,1822,2017,3,3,2,3,5
7,1,1,2397,2010,1,3,1,2,3
5,5,5,1986,2014,4,4,2,3,1
3,1,4,1693,2013,1,3,2,2,3
7,7,2,1251,2012,5,4,3,2,2
4,6,2,827,2019,2,3,1,3,3
2,4,5,1036,2018,5,3,3,2,1
3,3,1,1106,2018,4,4,2,3,1
6,7,3,1167,2013,2,4,3,2,3
5,2,5,1603,2010,4,4,2,2,2
7,1,4,1932,2015,4,4,2,3,3
6,4,1,2250,2020,2,4,2,3,2
5,2,4,2236,2020,1,4,1,3,3
5,4,4,2270,2017,3,4,3,2,2
3,1,1,1455,2013,4,4,1,3,1
2,4,1,1944,2020,2,3,3,2,2
3,2,5,2285,2013,2,3,1,2,1
2,4,5,2284,2010,5,3,1,2,1
4,5,2,999,2016,4,4,2,3,5
2,6,1,1057,2014,3,4,3,2,1
7,3,4,1897,2019,1,3,3,2,2
2,3,1,1649,2018,3,4,3,2,5
7,5,1,2254,2011,3,3,2,3,1
6,3,5,853,2019,1,3,2,3,3
3,4,5,1476,2015,4,3,2,2,3
6,2,2,1320,2017,3,4,1,3,3
7,5,2,1172,2012,4,4,3,2,2
6,1,2,2035,2019,2,3,3,3,4
1,3,5,2114,2016,2,4,3,2,5
3,2,1,2338,2011,5,4,2,2,2
3,1,1,1554,2017,1,3,3,2,3
4,6,5,1602,2015,2,4,1,3,2
4,6,2,1861,2016,1,4,3,3,2
3,4,4,1243,2018,3,3,2,2,1
5,1,1,989,2020,3,3,1,2,3
7,4,1,2175,2015,4,3,3,2,4
7,4,4,2311,2016,1,3,3,2,4
7,5,5,1778,2019,5,4,3,3,1
1,5,4,959,2014,4,3,1,2,2
5,5,2,2327,2015,4,3,3,2,3
5,6,1,1652,2019,1,3,1,2,2
4,4,4,1522,2019,1,4,1,3,5
4,2,1,2116,2018,2,4,1,2,3
6,2,4,2158,2019,4,3,3,3,2
2,3,1,1774,2015,4,3,1,2,4
6,4,3,2373,2014,5,4,1,3,1
6,7,1,2020,2020,1,4,2,2,3
3,2,2,1405,2013,4,3,1,3,5
3,4,4,1618,2020,2,4,2,3,4
6,5,2,1496,2015,3,4,2,2,5
4,2,5,2185,2019,1,4,2,2,1
4,5,5,1266,2013,5,3,2,3,1
3,2,4,1670,2015,3,4,2,3,4
4,2,5,2189,2014,5,3,3,3,4
7,5,5,1471,2013,1,3,3,2,4
5,3,2,1462,2018,3,3,2,3,5
2,6,2,1220,2016,1,3,2,3,1
2,5,3,1279,2015,5,4,2,3,3
4,1,2,1123,2020,4,4,2,3,4
6,5,5,1937,2020,4,3,3,2,1
6,2,4,1969,2012,1,3,1,2,4
6,1,4,1568,2015,2,3,1,3,3
1,1,5,871,2012,1,3,3,3,3
4,6,4,1461,2016,1,3,3,3,1
6,5,4,1845,2010,5,4,3,2,4
1,4,2,1276,2011,3,3,2,3,4
7,6,2,1532,2014,5,4,3,2,1
2,5,2,1476,2014,2,3,2,3,4
3,5,1,2089,2015,2,3,3,2,3
4,4,5,2235,2019,3,3,3,2,2
4,6,2,1658,2013,4,3,1,2,5
5,6,2,917,2020,5,4,2,2,4
5,3,3,1929,2019,5,3,1,3,5
3,2,4,1915,2016,1,4,2,2,5
1,4,5,921,2013,5,3,1,2,3
6,1,4,1827,2020,2,4,1,2,2
1,3,2,945,2020,1,3,1,3,3
3,7,2,2312,2016,1,3,2,2,4
6,5,3,1430,2013,3,3,2,2,4
6,3,3,1326,2018,1,4,3,2,1
1,5,1,1709,2012,5,4,3,2,2
4,1,3,2017,2019,5,4,3,2,5
3,6,3,959,2013,2,4,3,3,5
7,6,4,1989,2019,1,3,3,3,1
7,5,4,1823,2010,4,3,3,3,5
1,4,5,1508,2019,2,4,3,2,4
6,2,4,1869,2013,1,3,1,3,4
6,5,1,1576,2011,1,3,3,3,3
6,7,3,1022,2012,1,3,1,3,2
5,6,4,2037,2016,1,3,2,2,2
5,1,4,1185,2015,5,3,2,2,5
7,3,4,964,2012,4,3,3,2,1
1,3,3,1796,2015,2,3,2,3,1
5,6,1,1659,2012,4,4,2,2,5
4,1,2,1814,2019,4,3,2,2,2
3,6,1,2318,2018,3,4,2,3,5
5,1,1,2253,2013,3,3,1,2,5
6,1,3,1168,2012,3,3,1,2,1
1,4,3,1950,2016,2,3,1,2,4
6,6,4,1743,2020,3,3,1,3,5
1,6,3,981,2015,2,4,1,2,4
4,4,1,1391,2016,1,4,1,2,1
7,1,4,973,2010,2,3,3,2,5
1,3,1,1690,2012,5,3,2,3,4
6,4,4,1097,2018,1,3,1,3,1
5,3,4,1675,2012,5,3,3,3,1
4,7,5,2249,2016,2,4,3,3,5
4,2,1,1238,2011,1,3,3,3,5
6,7,2,2164,2012,1,4,1,2,4
7,2,4,1683,2017,2,4,3,2,3
5,7,5,2373,2016,3,4,2,2,4
5,6,4,1459,2018,3,3,1,3,2
